dtt,rainsum,hidroyear
2024-01-03,158.4,2020
2024-01-08,158.8,2020
2024-01-13,171.20000000000002,2020
2024-01-18,211.20000000000002,2020
2024-01-23,216.4,2020
2024-01-28,229.6,2020
2024-02-02,242.2,2020
2024-02-07,248.79999999999998,2020
2024-02-12,266.4,2020
2024-02-17,292.59999999999997,2020
2024-02-22,305.99999999999994,2020
2024-02-27,305.99999999999994,2020
2024-03-04,332.3999999999999,2020
2024-03-09,332.7999999999999,2020
2024-03-14,345.7999999999999,2020
2024-03-19,363.9999999999999,2020
2024-03-24,364.9999999999999,2020
2024-03-29,378.1999999999999,2020
2024-04-03,394.39999999999986,2020
2024-04-08,402.59999999999985,2020
2024-04-13,414.99999999999983,2020
2024-04-18,417.79999999999984,2020
2024-04-23,418.99999999999983,2020
2024-04-28,421.3999999999998,2020
2024-05-03,421.3999999999998,2020
2024-05-08,430.99999999999983,2020
2024-05-13,435.3999999999998,2020
2024-05-18,436.3999999999998,2020
2024-05-23,436.3999999999998,2020
2024-05-28,441.7999999999998,2020
2024-06-02,441.9999999999998,2020
2024-06-07,445.9999999999998,2020
2024-06-12,446.5999999999998,2020
2024-06-17,446.5999999999998,2020
2024-06-22,446.5999999999998,2020
2024-06-27,447.3999999999998,2020
2024-07-02,451.1999999999998,2020
2024-07-07,453.3999999999998,2020
2024-07-12,454.7999999999998,2020
2024-07-17,454.7999999999998,2020
2024-07-22,454.7999999999998,2020
2024-07-27,454.7999999999998,2020
2024-08-01,455.3999999999998,2020
2024-08-06,465.3999999999998,2020
2024-08-11,469.7999999999998,2020
2024-08-16,474.5999999999998,2020
2024-08-21,474.5999999999998,2020
2024-08-26,474.5999999999998,2020
2024-08-31,475.5999999999998,2020
2023-09-05,0.4,2021
2023-09-10,4.4,2021
2023-09-15,6.0,2021
2023-09-20,8.0,2021
2023-09-25,10.0,2021
2023-09-30,10.0,2021
2023-10-05,12.4,2021
2023-10-10,16.2,2021
2023-10-15,23.0,2021
