Year,Month,Day,Hour,Minu,temp_outside_C,rain,WS_ms,WD,IUV,Solar_Wm2
2024,11,21,22,45,5.55556,0.2,0,174,null,null
2024,11,21,23,01,5.00000,0.2,0,174,null,null
2024,11,21,23,15,5.00000,0.2,0,255,null,null
2024,11,21,23,31,5.00000,0.2,0,291,null,null
2024,11,22,00,00,5.00000,0,0,325,null,null
2024,11,22,00,00,5.00000,0,0,325,null,null
2024,11,22,00,15,4.44444,0,0,325,null,null
2024,11,22,00,30,4.44444,0,0,325,null,null
2024,11,22,00,45,4.44444,0,0,325,null,null
2024,11,22,01,15,4.44444,0,0,325,null,null
2024,11,22,01,15,4.44444,0,0,325,null,null
2024,11,22,01,45,5.00000,0,0,325,null,null
2024,11,22,02,00,5.00000,0,0,325,null,null
2024,11,22,02,15,5.00000,0,0,325,null,null
2024,11,22,02,15,5.00000,0,0,325,null,null
2024,11,22,02,45,5.00000,0,1,203,null,null
2024,11,22,02,45,5.00000,0,1,203,null,null
2024,11,22,03,01,5.00000,0,1,184,null,null
2024,11,22,03,16,5.00000,0,1,169,null,null
2024,11,22,03,30,4.44444,0.2,2,163,null,null
2024,11,22,03,45,4.44444,0.2,0,138,null,null
2024,11,22,04,01,4.44444,0.2,0,161,null,null
2024,11,22,04,30,4.44444,0.2,0,168,null,null
2024,11,22,04,45,4.44444,0.2,0,165,null,null
2024,11,22,05,15,4.44444,0.2,0,165,null,null
2024,11,22,05,15,4.44444,0.2,0,165,null,null
2024,11,22,05,30,4.44444,0.2,0,165,null,null
2024,11,22,05,45,4.44444,0.2,0,165,null,null
2024,11,22,06,01,4.44444,0.2,0,166,null,null
2024,11,22,06,30,4.44444,0.2,0,155,null,null
2024,11,22,06,30,4.44444,0.2,0,155,null,null
2024,11,22,07,00,4.44444,0.2,0,174,null,null
2024,11,22,07,00,4.44444,0.2,0,174,null,null
2024,11,22,07,16,4.44444,0.2,0,150,null,null
2024,11,22,07,45,5.00000,0.2,0,156,null,null
2024,11,22,07,45,5.00000,0.2,0,156,null,null
2024,11,22,08,15,5.55556,0.2,0,184,null,null
2024,11,22,08,15,5.55556,0.2,0,184,null,null
2024,11,22,08,45,6.11111,0.2,0,174,null,null
2024,11,22,08,45,6.11111,0.2,0,174,null,null
2024,11,22,09,00,6.66667,0.2,0,179,null,null
2024,11,22,09,15,6.66667,0.2,3,174,null,null
2024,11,22,09,31,7.22222,0.2,0,174,null,null
2024,11,22,09,45,7.22222,0.2,4,162,null,null
2024,11,22,10,01,7.77778,0.2,3,118,null,null
2024,11,22,10,30,8.33333,0.2,3,140,null,null
2024,11,22,10,30,8.33333,0.2,3,140,null,null
2024,11,22,11,00,9.44444,0.2,2,174,null,null
2024,11,22,11,00,9.44444,0.2,2,174,null,null
2024,11,22,11,16,9.44444,0.2,1,162,null,null
2024,11,22,11,45,10.5556,0.2,2,205,null,null
2024,11,22,11,45,10.5556,0.2,2,205,null,null
2024,11,22,12,15,10.5556,0.2,5,184,null,null
2024,11,22,12,15,10.5556,0.2,5,184,null,null
2024,11,22,12,30,11.6667,0.2,2,117,null,null
2024,11,22,13,00,11.6667,0.2,0,158,null,null
2024,11,22,13,15,11.6667,0.2,0,184,null,null
2024,11,22,13,15,11.6667,0.2,0,184,null,null
2024,11,22,13,45,11.1111,0.2,3,19,null,null
2024,11,22,13,45,11.1111,0.2,3,19,null,null
2024,11,22,14,00,11.1111,0.2,3,355,null,null
2024,11,22,14,15,11.6667,0.2,0,106,null,null
2024,11,22,14,31,12.2222,0.2,8,89,null,null
2024,11,22,14,45,11.6667,0.2,0,153,null,null
2024,11,22,15,01,12.2222,0.2,0,103,null,null
2024,11,22,15,30,11.1111,0.2,0,184,null,null
2024,11,22,15,30,11.1111,0.2,0,184,null,null
2024,11,22,16,00,10.5556,0.2,5,174,null,null
2024,11,22,16,16,10.0000,0.2,4,57,null,null
2024,11,22,16,45,10.0000,0.2,5,184,null,null
2024,11,22,16,45,10.0000,0.2,5,184,null,null
2024,11,22,17,15,8.88889,0.2,6,174,null,null
2024,11,22,17,15,8.88889,0.2,6,174,null,null
2024,11,22,17,30,8.33333,0.2,1,179,null,null
2024,11,22,18,01,8.33333,0.2,2,174,null,null
2024,11,22,18,16,8.33333,0.2,0,184,null,null
2024,11,22,18,45,7.77778,0.2,0,152,null,null
2024,11,22,18,45,7.77778,0.2,0,152,null,null
2024,11,22,19,01,7.77778,0.2,0,148,null,null
2024,11,22,19,30,7.22222,0.2,0,145,null,null
2024,11,22,19,30,7.22222,0.2,0,145,null,null
2024,11,22,20,00,7.22222,0.2,0,167,null,null
2024,11,22,20,15,7.22222,0.2,0,161,null,null
2024,11,22,20,15,7.22222,0.2,0,161,null,null
2024,11,22,20,45,7.22222,0.2,0,163,null,null
2024,11,22,21,00,7.22222,0.2,0,159,null,null
2024,11,22,21,00,7.22222,0.2,0,159,null,null
2024,11,22,21,30,7.22222,0.2,0,170,null,null
2024,11,22,21,30,7.22222,0.2,0,170,null,null
2024,11,22,21,46,6.66667,0.2,0,147,null,null
2024,11,22,22,15,6.66667,0.2,0,135,null,null
2024,11,22,22,15,6.66667,0.2,0,135,null,null
2024,11,22,22,30,6.66667,0.2,0,136,null,null
2024,11,22,22,45,6.66667,0.2,0,136,null,null
2024,11,22,23,01,6.66667,0.2,0,139,null,null
2024,11,22,23,30,6.66667,0.2,0,155,null,null
2024,11,22,23,30,6.66667,0.2,0,155,null,null
2024,11,23,00,00,6.66667,0,0,154,null,null
2024,11,23,00,00,6.66667,0,0,154,null,null
2024,11,23,00,16,6.11111,0,0,150,null,null
2024,11,23,00,45,6.11111,0,0,133,null,null
2024,11,23,00,45,6.11111,0,0,133,null,null
2024,11,23,01,15,6.11111,0,0,159,null,null
2024,11,23,01,15,6.11111,0,0,159,null,null
2024,11,23,01,30,5.55556,0,0,170,null,null
2024,11,23,01,45,5.55556,0,0,174,null,null
2024,11,23,02,01,5.55556,0,0,168,null,null
2024,11,23,02,30,6.11111,0,0,159,null,null
2024,11,23,02,30,6.11111,0,0,159,null,null
2024,11,23,03,00,5.55556,0,0,179,null,null
2024,11,23,03,00,5.55556,0,0,179,null,null
2024,11,23,03,30,5.55556,0,0,170,null,null
2024,11,23,03,30,5.55556,0,0,170,null,null
2024,11,23,03,46,5.55556,0,0,169,null,null
2024,11,23,04,00,5.55556,0,0,165,null,null
2024,11,23,04,30,5.55556,0,0,164,null,null
2024,11,23,04,30,5.55556,0,0,164,null,null
2024,11,23,04,46,5.55556,0,0,165,null,null
2024,11,23,05,15,5.00000,0,0,179,null,null
2024,11,23,05,31,5.00000,0,0,155,null,null
2024,11,23,06,00,5.00000,0,0,136,null,null
2024,11,23,06,00,5.00000,0,0,136,null,null
2024,11,23,06,16,5.00000,0,0,179,null,null
2024,11,23,06,45,5.00000,0.2,0,170,null,null
2024,11,23,06,45,5.00000,0.2,0,170,null,null
2024,11,23,07,30,5.00000,0.2,0,174,null,null
2024,11,23,07,45,5.55556,0.2,0,149,null,null
2024,11,23,07,45,5.55556,0.2,0,149,null,null
2024,11,23,08,01,5.55556,0.2,0,165,null,null
2024,11,23,08,15,6.11111,0.2,5,169,null,null
2024,11,23,08,31,6.11111,0.2,3,138,null,null
2024,11,23,09,00,7.22222,0.2,6,144,null,null
2024,11,23,09,15,7.22222,0.2,4,174,null,null
2024,11,23,09,15,7.22222,0.2,4,174,null,null
2024,11,23,09,45,7.77778,0.2,4,161,null,null
2024,11,23,09,45,7.77778,0.2,4,161,null,null
2024,11,23,10,15,9.44444,0.2,6,169,null,null
2024,11,23,10,31,8.88889,0.2,5,179,null,null
2024,11,23,11,00,10.0000,0.2,7,165,null,null
2024,11,23,11,00,10.0000,0.2,7,165,null,null
2024,11,23,11,30,10.5556,0.2,1,192,null,null
2024,11,23,11,30,10.5556,0.2,1,192,null,null
2024,11,23,11,45,10.5556,0.2,4,209,null,null
2024,11,23,12,15,11.1111,0.2,2,118,null,null
2024,11,23,12,15,11.1111,0.2,2,118,null,null
2024,11,23,12,45,12.2222,0.2,3,136,null,null
2024,11,23,12,45,12.2222,0.2,3,136,null,null
2024,11,23,13,15,12.2222,0.2,5,69,null,null
2024,11,23,13,15,12.2222,0.2,5,69,null,null
2024,11,23,13,30,12.2222,0.2,3,184,null,null
2024,11,23,14,00,11.6667,0.2,4,157,null,null
2024,11,23,14,00,11.6667,0.2,4,157,null,null
2024,11,23,14,30,12.2222,0.2,6,133,null,null
2024,11,23,14,30,12.2222,0.2,6,133,null,null
2024,11,23,14,45,11.6667,0.2,0,174,null,null
2024,11,23,15,00,12.2222,0.2,3,184,null,null
2024,11,23,15,15,12.7778,0.2,0,203,null,null
2024,11,23,15,31,13.3333,0.2,6,179,null,null
2024,11,23,16,00,12.7778,0.2,0,168,null,null
2024,11,23,16,00,12.7778,0.2,0,168,null,null
2024,11,23,16,30,12.2222,0.2,0,191,null,null
2024,11,23,16,30,12.2222,0.2,0,191,null,null
2024,11,23,16,45,12.7778,0.2,3,167,null,null
2024,11,23,17,15,12.7778,0.2,0,179,null,null
2024,11,23,17,15,12.7778,0.2,0,179,null,null
2024,11,23,17,30,12.7778,0.2,2,96,null,null
2024,11,23,17,45,11.1111,0.2,0,242,null,null
2024,11,23,18,01,10.0000,0.2,9,269,null,null
2024,11,23,18,16,9.44444,0.2,5,302,null,null
2024,11,23,18,45,7.77778,0.2,0,313,null,null
2024,11,23,18,45,7.77778,0.2,0,313,null,null
2024,11,23,19,01,8.33333,0.2,0,207,null,null
2024,11,23,19,30,8.33333,0.2,0,150,null,null
2024,11,23,19,30,8.33333,0.2,0,150,null,null
2024,11,23,20,00,7.77778,0.2,0,76,null,null
2024,11,23,20,15,7.22222,0.2,3,165,null,null
2024,11,23,20,15,7.22222,0.2,3,165,null,null
2024,11,23,20,30,6.66667,0.2,1,179,null,null
2024,11,23,20,45,7.22222,0.2,0,174,null,null
2024,11,23,21,01,7.22222,0.2,0,174,null,null
2024,11,23,21,30,6.66667,0.2,0,174,null,null
2024,11,23,21,30,6.66667,0.2,0,174,null,null
2024,11,23,22,00,6.11111,0.2,0,288,null,null
2024,11,23,22,15,6.11111,0.2,0,288,null,null
2024,11,23,22,15,6.11111,0.2,0,288,null,null
2024,11,23,22,45,6.66667,0.2,0,169,null,null
2024,11,23,22,45,6.66667,0.2,0,169,null,null
2024,11,23,23,00,6.66667,0.2,0,163,null,null
2024,11,23,23,15,6.66667,0.2,1,162,null,null
2024,11,24,00,00,6.66667,0,2,157,null,null
2024,11,24,00,00,6.66667,0,2,157,null,null
2024,11,24,00,30,6.11111,0,0,165,null,null
2024,11,24,00,46,6.11111,0,2,174,null,null
2024,11,24,01,15,6.11111,0,0,157,null,null
2024,11,24,01,15,6.11111,0,0,157,null,null
2024,11,24,02,00,6.11111,0,0,159,null,null
2024,11,24,02,00,6.11111,0,0,159,null,null
2024,11,24,02,30,6.11111,0,1,163,null,null
2024,11,24,02,30,6.11111,0,1,163,null,null
2024,11,24,03,00,6.11111,0,0,168,null,null
2024,11,24,03,15,6.11111,0,0,167,null,null
2024,11,24,03,15,6.11111,0,0,167,null,null
2024,11,24,03,45,6.11111,0,0,167,null,null
2024,11,24,03,45,6.11111,0,0,167,null,null
2024,11,24,04,00,6.11111,0,0,167,null,null
2024,11,24,04,15,6.11111,0,0,165,null,null
2024,11,24,04,31,6.11111,0.2,0,167,null,null
2024,11,24,05,00,5.55556,0.2,1,174,null,null
2024,11,24,05,00,5.55556,0.2,1,174,null,null
2024,11,24,05,30,5.55556,0.2,0,163,null,null
2024,11,24,05,30,5.55556,0.2,0,163,null,null
2024,11,24,06,00,5.55556,0.2,0,174,null,null
2024,11,24,06,00,5.55556,0.2,0,174,null,null
2024,11,24,06,16,5.55556,0.2,0,162,null,null
2024,11,24,06,30,5.55556,0.2,0,165,null,null
2024,11,24,06,46,5.00000,0.2,2,170,null,null
2024,11,24,07,15,5.00000,0.2,0,169,null,null
2024,11,24,07,15,5.00000,0.2,0,169,null,null
2024,11,24,07,30,5.00000,0.2,1,155,null,null
2024,11,24,07,45,5.00000,0.2,0,152,null,null
2024,11,24,08,01,5.55556,0.2,0,153,null,null
2024,11,24,09,00,7.77778,0.2,0,174,null,null
2024,11,24,09,15,8.33333,0.2,2,174,null,null
2024,11,24,09,15,8.33333,0.2,2,174,null,null
2024,11,24,09,45,8.88889,0.2,4,138,null,null
2024,11,24,09,45,8.88889,0.2,4,138,null,null
2024,11,24,10,01,9.44444,0.2,2,174,null,null
2024,11,24,10,30,9.44444,0.2,0,184,null,null
2024,11,24,10,45,9.44444,0.2,0,174,null,null
2024,11,24,11,15,9.44444,0.2,2,179,null,null
2024,11,24,11,15,9.44444,0.2,2,179,null,null
2024,11,24,11,45,10.5556,0.2,7,174,null,null
2024,11,24,11,45,10.5556,0.2,7,174,null,null
2024,11,24,12,00,11.1111,0.2,6,167,null,null
2024,11,24,12,31,10.5556,0.2,0,128,null,null
2024,11,24,13,00,10.0000,0.2,5,179,null,null
2024,11,24,13,00,10.0000,0.2,5,179,null,null
2024,11,24,13,30,11.1111,0.2,5,184,null,null
2024,11,24,13,30,11.1111,0.2,5,184,null,null
2024,11,24,14,00,12.2222,0.2,4,174,null,null
2024,11,24,14,15,12.2222,0.2,6,169,null,null
2024,11,24,14,15,12.2222,0.2,6,169,null,null
2024,11,24,14,45,11.1111,0.2,6,174,null,null
2024,11,24,14,45,11.1111,0.2,6,174,null,null
2024,11,24,15,15,12.2222,0.2,0,174,null,null
2024,11,24,15,15,12.2222,0.2,0,174,null,null
2024,11,24,15,45,13.3333,0.2,0,167,null,null
2024,11,24,16,01,13.8889,0.2,0,217,null,null
2024,11,24,16,30,13.8889,0.2,0,331,null,null
2024,11,24,16,30,13.8889,0.2,0,331,null,null
2024,11,24,17,00,13.3333,0.2,9,179,null,null
2024,11,24,17,15,13.3333,0.2,5,155,null,null
2024,11,24,17,15,13.3333,0.2,5,155,null,null
2024,11,24,17,45,11.6667,0.2,1,163,null,null
2024,11,24,18,01,11.6667,0.2,1,156,null,null
2024,11,24,18,15,11.6667,0.2,0,138,null,null
2024,11,24,18,31,11.1111,0.2,8,117,null,null
2024,11,24,18,45,10.5556,0.2,0,140,null,null
2024,11,24,19,01,10.5556,0.2,0,138,null,null
2024,11,24,19,30,10.0000,0.2,0,132,null,null
2024,11,24,19,30,10.0000,0.2,0,132,null,null
2024,11,24,20,00,10.0000,0.2,0,134,null,null
2024,11,24,20,15,9.44444,0.2,0,134,null,null
2024,11,24,20,30,9.44444,0.2,0,134,null,null
2024,11,24,21,00,8.88889,0.2,0,134,null,null
2024,11,24,21,00,8.88889,0.2,0,134,null,null
2024,11,24,21,16,8.88889,0.2,0,133,null,null
2024,11,24,21,45,7.77778,0.2,0,63,null,null
2024,11,24,22,01,7.77778,0.2,0,34,null,null
2024,11,24,22,30,7.77778,0.2,0,21,null,null
2024,11,24,22,30,7.77778,0.2,0,21,null,null
2024,11,24,22,45,8.33333,0.2,0,30,null,null
2024,11,24,23,15,7.77778,0.2,0,161,null,null
2024,11,24,23,45,7.22222,0.2,0,161,null,null
2024,11,25,00,01,7.77778,0,0,161,null,null
2024,11,25,00,30,7.22222,0,0,161,null,null
2024,11,25,01,00,6.66667,0,0,167,null,null
2024,11,25,01,15,6.66667,0,0,179,null,null
2024,11,25,01,15,6.66667,0,0,179,null,null
2024,11,25,01,45,6.66667,0,0,157,null,null
2024,11,25,01,45,6.66667,0,0,157,null,null
2024,11,25,02,01,6.66667,0,0,155,null,null
2024,11,25,02,30,6.66667,0,0,156,null,null
2024,11,25,02,30,6.66667,0,0,156,null,null
2024,11,25,03,00,6.11111,0,0,174,null,null
2024,11,25,03,00,6.11111,0,0,174,null,null
2024,11,25,03,16,6.11111,0,2,174,null,null
2024,11,25,03,45,6.66667,0,1,170,null,null
2024,11,25,03,45,6.66667,0,1,170,null,null
2024,11,25,04,00,6.11111,0,0,174,null,null
2024,11,25,04,15,6.66667,0,0,174,null,null
2024,11,25,04,31,6.66667,0,1,174,null,null
2024,11,25,04,45,6.66667,0,0,174,null,null
2024,11,25,05,01,6.66667,0,0,165,null,null
2024,11,25,05,30,6.11111,0,0,149,null,null
2024,11,25,05,30,6.11111,0,0,149,null,null
2024,11,25,05,45,6.11111,0,0,149,null,null
2024,11,25,06,15,6.66667,0,2,161,null,null
2024,11,25,06,15,6.66667,0,2,161,null,null
2024,11,25,06,45,6.66667,0,0,161,null,null
2024,11,25,06,45,6.66667,0,0,161,null,null
2024,11,25,07,00,7.77778,0,0,149,null,null
2024,11,25,07,15,7.22222,0,3,160,null,null
2024,11,25,07,31,7.77778,0,5,169,null,null
2024,11,25,07,45,7.77778,0,3,174,null,null
2024,11,25,08,15,9.44444,0,4,184,null,null
2024,11,25,08,15,9.44444,0,4,184,null,null
2024,11,25,08,45,9.44444,0,2,174,null,null
2024,11,25,08,45,9.44444,0,2,174,null,null
2024,11,25,09,00,10.0000,0,0,174,null,null
2024,11,25,09,30,11.1111,0,0,130,null,null
2024,11,25,10,15,11.1111,0,5,179,null,null
2024,11,25,11,01,12.7778,0,0,128,null,null
2024,11,25,12,30,15.5556,0,6,174,null,null
2024,11,25,13,16,16.1111,0,0,162,null,null
2024,11,25,16,01,17.2222,0,6,125,null,null
2024,11,25,17,30,16.1111,0,4,354,null,null
2024,11,25,18,00,15.0000,0,0,334,null,null
2024,11,25,18,15,13.8889,0,0,309,null,null
2024,11,25,18,45,13.3333,0,3,284,null,null
2024,11,25,18,45,13.3333,0,3,284,null,null
2024,11,25,19,15,12.2222,0,0,328,null,null
2024,11,25,19,15,12.2222,0,0,328,null,null
2024,11,25,19,31,12.2222,0,0,310,null,null
2024,11,25,20,00,11.6667,0,0,315,null,null
2024,11,25,20,00,11.6667,0,0,315,null,null
2024,11,25,20,30,11.1111,0,0,333,null,null
2024,11,25,20,45,11.1111,0,0,334,null,null
2024,11,25,21,15,10.0000,0.2,0,333,null,null
2024,11,25,21,15,10.0000,0.2,0,333,null,null
2024,11,25,21,45,9.44444,0.2,0,333,null,null
2024,11,25,21,45,9.44444,0.2,0,333,null,null
2024,11,25,22,01,9.44444,0.2,0,333,null,null
2024,11,25,22,30,9.44444,0.2,0,333,null,null
2024,11,25,22,30,9.44444,0.2,0,333,null,null
2024,11,25,22,45,8.88889,0.2,0,333,null,null
2024,11,25,23,15,8.33333,0.2,0,333,null,null
2024,11,25,23,15,8.33333,0.2,0,333,null,null
2024,11,25,23,30,8.33333,0.2,0,333,null,null
2024,11,26,00,00,7.77778,0,0,333,null,null
2024,11,26,00,00,7.77778,0,0,333,null,null
2024,11,26,00,15,7.22222,0,0,333,null,null
2024,11,26,00,45,7.22222,0,0,333,null,null
2024,11,26,00,45,7.22222,0,0,333,null,null
2024,11,26,01,00,7.22222,0,0,333,null,null
2024,11,26,01,15,7.22222,0,0,333,null,null
2024,11,26,01,30,7.77778,0,0,333,null,null
2024,11,26,02,00,7.77778,0,0,333,null,null
2024,11,26,02,00,7.77778,0,0,333,null,null
2024,11,26,02,30,7.77778,0,1,184,null,null
2024,11,26,02,30,7.77778,0,1,184,null,null
2024,11,26,02,45,7.77778,0,0,174,null,null
2024,11,26,03,15,7.77778,0,0,174,null,null
2024,11,26,03,15,7.77778,0,0,174,null,null
2024,11,26,03,45,7.77778,0,0,174,null,null
2024,11,26,03,45,7.77778,0,0,174,null,null
2024,11,26,04,15,7.77778,0,0,174,null,null
2024,11,26,04,15,7.77778,0,0,174,null,null
2024,11,26,04,30,7.77778,0,0,157,null,null
2024,11,26,05,00,7.77778,0,0,158,null,null
2024,11,26,05,00,7.77778,0,0,158,null,null
2024,11,26,05,30,7.22222,0,0,248,null,null
2024,11,26,05,30,7.22222,0,0,248,null,null
2024,11,26,05,45,7.22222,0,0,248,null,null
2024,11,26,06,15,6.66667,0,0,281,null,null
2024,11,26,06,15,6.66667,0,0,281,null,null
2024,11,26,06,45,7.77778,0,0,281,null,null
2024,11,26,07,15,7.77778,0,0,298,null,null
2024,11,26,07,15,7.77778,0,0,298,null,null
2024,11,26,07,30,7.77778,0,0,298,null,null
2024,11,26,07,45,8.33333,0,0,188,null,null
2024,11,26,08,01,8.33333,0,2,174,null,null
2024,11,26,08,30,8.88889,0,4,168,null,null
2024,11,26,08,30,8.88889,0,4,168,null,null
2024,11,26,09,00,9.44444,0,5,174,null,null
2024,11,26,09,15,10.0000,0,0,167,null,null
2024,11,26,10,15,11.6667,0,5,179,null,null
2024,11,26,12,16,13.8889,0,4,167,null,null
2024,11,26,12,45,14.4444,0,4,179,null,null
2024,11,26,12,45,14.4444,0,4,179,null,null
2024,11,26,13,15,15.0000,0,3,100,null,null
2024,11,26,13,15,15.0000,0,3,100,null,null
2024,11,26,14,30,13.3333,0,0,179,null,null
2024,11,26,15,00,11.1111,0,4,332,null,null
2024,11,26,15,15,11.6667,0,3,358,null,null
2024,11,26,15,46,11.1111,0,1,7,null,null
2024,11,26,16,15,12.2222,0,2,340,null,null
2024,11,26,16,15,12.2222,0,2,340,null,null
2024,11,26,16,30,12.7778,0,2,338,null,null
2024,11,26,16,45,13.3333,0,5,267,null,null
2024,11,26,17,01,13.3333,0,0,315,null,null
2024,11,26,17,30,13.3333,0,0,335,null,null
2024,11,26,17,30,13.3333,0,0,335,null,null
2024,11,26,18,00,13.3333,0,0,335,null,null
2024,11,26,18,00,13.3333,0,0,335,null,null
2024,11,26,18,15,13.3333,0,0,335,null,null
2024,11,26,18,30,13.3333,0,0,169,null,null
2024,11,26,19,15,12.2222,0,0,53,null,null
2024,11,26,19,15,12.2222,0,0,53,null,null
2024,11,26,19,45,10.5556,0,0,48,null,null
2024,11,26,19,45,10.5556,0,0,48,null,null
2024,11,26,20,01,10.5556,0,0,33,null,null
2024,11,26,20,30,10.0000,0,0,28,null,null
2024,11,26,20,30,10.0000,0,0,28,null,null
2024,11,26,21,00,9.44444,0,0,28,null,null
2024,11,26,21,00,9.44444,0,0,28,null,null
2024,11,26,21,15,9.44444,0,0,28,null,null
2024,11,26,21,30,9.44444,0,0,28,null,null
2024,11,26,21,46,9.44444,0,0,28,null,null
2024,11,26,22,15,8.88889,0,0,28,null,null
2024,11,26,22,15,8.88889,0,0,28,null,null
2024,11,26,22,30,8.88889,0,0,28,null,null
2024,11,26,22,45,8.33333,0,0,28,null,null
2024,11,26,23,00,8.88889,0,0,8,null,null
2024,11,26,23,16,8.33333,0,7,210,null,null
2024,11,26,23,45,6.66667,0,0,3,null,null
2024,11,26,23,45,6.66667,0,0,3,null,null
2024,11,27,00,01,5.55556,0,4,321,null,null
2024,11,27,00,15,6.11111,0,2,344,null,null
2024,11,27,00,45,6.11111,0,0,350,null,null
2024,11,27,00,45,6.11111,0,0,350,null,null
2024,11,27,01,15,6.66667,0,0,344,null,null
2024,11,27,01,15,6.66667,0,0,344,null,null
2024,11,27,01,45,6.66667,0,4,117,null,null
2024,11,27,01,45,6.66667,0,4,117,null,null
2024,11,27,02,01,6.66667,0,4,348,null,null
2024,11,27,02,30,5.55556,0.2,6,323,null,null
2024,11,27,02,30,5.55556,0.2,6,323,null,null
2024,11,27,03,00,5.55556,0.2,1,335,null,null
2024,11,27,03,00,5.55556,0.2,1,335,null,null
2024,11,27,03,30,5.00000,0.2,3,345,null,null
2024,11,27,03,30,5.00000,0.2,3,345,null,null
2024,11,27,04,00,6.11111,0.2,3,338,null,null
2024,11,27,04,00,6.11111,0.2,3,338,null,null
2024,11,27,04,16,6.11111,0.2,9,326,null,null
2024,11,27,04,45,6.66667,0.2,5,179,null,null
2024,11,27,04,45,6.66667,0.2,5,179,null,null
2024,11,27,05,15,5.55556,0.2,0,174,null,null
2024,11,27,05,15,5.55556,0.2,0,174,null,null
2024,11,27,05,30,5.55556,0.2,4,346,null,null
2024,11,27,05,45,5.55556,0.2,3,7,null,null
2024,11,27,06,01,5.55556,0.2,0,344,null,null
2024,11,27,06,30,6.11111,0.2,3,336,null,null
2024,11,27,06,30,6.11111,0.2,3,336,null,null
2024,11,27,06,45,6.11111,0.2,0,336,null,null
2024,11,27,07,15,6.66667,0.2,0,336,null,null
2024,11,27,07,15,6.66667,0.2,0,336,null,null
2024,11,27,07,30,7.22222,0.2,0,334,null,null
2024,11,27,08,00,7.22222,0.2,3,325,null,null
2024,11,27,08,15,7.77778,0.2,0,324,null,null
2024,11,27,08,15,7.77778,0.2,0,324,null,null
2024,11,27,08,45,8.33333,0.2,0,225,null,null
2024,11,27,08,45,8.33333,0.2,0,225,null,null
2024,11,27,09,15,8.88889,0.2,0,267,null,null
2024,11,27,09,15,8.88889,0.2,0,267,null,null
2024,11,27,09,30,9.44444,0.2,0,267,null,null
2024,11,27,10,00,9.44444,0.2,2,161,null,null
2024,11,27,10,00,9.44444,0.2,2,161,null,null
2024,11,27,10,30,10.0000,0.2,0,154,null,null
2024,11,27,10,30,10.0000,0.2,0,154,null,null
2024,11,27,10,45,11.1111,0.2,4,100,null,null
2024,11,27,11,15,11.6667,0.2,4,142,null,null
2024,11,27,11,15,11.6667,0.2,4,142,null,null
2024,11,27,11,30,11.6667,0.2,0,157,null,null
2024,11,27,12,00,12.7778,0.2,3,174,null,null
2024,11,27,12,00,12.7778,0.2,3,174,null,null
2024,11,27,12,30,13.8889,0.2,0,131,null,null
2024,11,27,13,15,15.0000,0.2,0,140,null,null
2024,11,27,13,15,15.0000,0.2,0,140,null,null
2024,11,27,13,31,15.0000,0.2,3,106,null,null
2024,11,27,14,00,16.1111,0.2,0,207,null,null
2024,11,27,14,00,16.1111,0.2,0,207,null,null
2024,11,27,14,15,15.5556,0.2,0,211,null,null
2024,11,27,14,30,16.1111,0.2,1,111,null,null
